"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"gpu_cphf_j05_ppps_$ck_L539_25",9,18682192916,2075799212,2.387588695520175
"rimp2_eng_tail_$ck_L3345_31",14421,16349518956,1133729,2.0894724089433234
"gpu_tdhf_apb_j04_psps_$ck_L421_19",64,10535212862,164612700,1.346402708039028
"gpu_rhf_j04_psps_$ck_L445_19",882,9952712983,11284255,1.2719590850395475
"gpu_tdhf_amb_j04_psps_$ck_L420_19",65,8493192473,130664499,1.085432016925857
"gpu_rhf_j03_ppss_$ck_L331_13",882,8180167755,9274566,1.0454273835578374
"gpu_rhf_j02_psss_$ck_L207_7",882,7575877381,8589430,0.9681989301176418
"rimp2_b32_transpose_$ck_L1934_15_cce$noloop$form",14421,4489996032,311351,0.5738225601852381
"gpu_tdhf_apb_j02_psss_$ck_L190_7",64,4138173152,64658955,0.5288595124910919
"gpu_cphf_j03_ppss_$ck_L310_13",9,2775543408,308393712,0.3547151073036452
"gpu_rhf_j01_ssss_$ck_L74_1",882,2640453719,2993711,0.3374506129379166
"Cijk_Alik_Bjlk_DB_MT64x16x8_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS0_FL0_GRVW2_GSU1_GSUASB_GLS1_ISA90a_IU1_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_LWPMn1_LDW0_MAC_MIAV0_MDA2_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR3_RK0_SIA3_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT2_16_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_4_1_WGM11",47908,2256792365,47106,0.2884186006983978
"Cijk_Alik_Bljk_DB_MT64x16x16_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS0_FL0_GRVW2_GSU1_GSUASB_GLS1_ISA90a_IU1_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_LWPMn1_LDW0_MAC_MIAV0_MDA2_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR5_RK0_SIA3_SS1_SU32_SUM0_SUS128_SCIUI1_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT2_16_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_4_1_WGM5",835,1875714983,2246365,0.23971682069470268
"gpu_tdhf_amb_j03_ppss_$ck_L311_13",65,1871582531,28793577,0.23918869234679713
"Cijk_Alik_Bljk_DB_MT128x128x16_MI16x16x4x1_SN_1LDSB1_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS1_FL0_GRVW2_GSU1_GSUASB_GLS0_ISA90a_IU1_K1_KLA_LBSPP128_LPA4_LPB4_LDL1_LRVW2_LWPMn1_LDW0_MAC_MIAV0_MDA2_NTC3_NTD3_NEPBS1_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR5_RK0_SIA3_SS1_SU32_SUM0_SUS256_SCIUI1_SPO1_SRVW0_SSO4_SVW2_SNLL0_TT2_128_TLDS1_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG64_4_1_WGM5",428,1491173245,3484049,0.19057229517071195
"rimp2_eng_head_$ck_L3294_23",1368,1479825590,1081743,0.18912206216431476
"gpu_cphf_j04_psps_$ck_L418_19",9,1380911908,153434656,0.17648087009241306
"Cijk_Ailk_Bljk_DB_MT64x64x8_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS0_FL0_GRVW2_GSU1_GSUAMB_GLS1_ISA90a_IU1_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_LWPMn1_LDW0_MAC_MIAV0_MDA2_NTC0_NTD0_NEPBS4_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR3_RK0_SIA3_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT2_32_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM11",605,1258515089,2080190,0.16083852752984634
"Cijk_Alik_Bljk_DB_MT128x128x16_MI16x16x4x1_SN_1LDSB1_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS1_FL0_GRVW2_GSU1_GSUASB_GLS0_ISA90a_IU1_K1_KLA_LBSPP128_LPA4_LPB4_LDL1_LRVW2_LWPMn1_LDW0_MAC_MIAV1_MDA2_NTC3_NTD3_NEPBS1_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR5_RK0_SIA3_SS1_SU32_SUM0_SUS128_SCIUI1_SPO1_SRVW0_SSO4_SVW2_SNLL0_TT2_128_TLDS1_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG64_4_1_WGM11",76,592297734,7793391,0.07569579119748211
"gpu_cphf_j02_psss_$ck_L189_7",9,542367334,60263037,0.06931467420876379
"gpu_tdhf_amb_j02_psss_$ck_L189_7",65,537316252,8266403,0.06866914472849507
"rimp2_vdx_i32_cublas_$ck_L1051_1_cce$noloop$form",1368,425726045,311203,0.054407889748316805
"Cijk_Alik_Bljk_DB_MT64x16x16_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS0_FL0_GRVW2_GSU1_GSUASB_GLS1_ISA90a_IU2_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_LWPMn1_LDW0_MAC_MIAV0_MDA2_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR3_RK0_SIA3_SS1_SU32_SUM0_SUS128_SCIUI1_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT2_16_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_4_1_WGM5",127,353244118,2781449,0.04514468224838208
"gpu_tdhf_apb_j01_ssss_$ck_L65_1",64,68172860,1065200,0.008712507713046864
"gpu_tdhf_amb_j01_ssss_$ck_L65_1",65,55671670,856487,0.007114852659448345
"gpu_cphf_j01_ssss_$ck_L65_1",9,10134454,1126050,0.0012951856302129419
