"Name","Calls","TotalDurationNs","AverageNs","Percentage"
"rimp2_eng_tail_$ck_L3345_31",11157,12757218458,1143427,1.7679701222834743
"gpu_tdhf_apb_j04_psps_$ck_L421_19",64,11645151380,181955490,1.613853347192416
"gpu_tdhf_amb_j04_psps_$ck_L420_19",65,11564479891,177915075,1.602673419315373
"gpu_rhf_j04_psps_$ck_L445_19",882,9818105702,11131639,1.3606506461972367
"gpu_rhf_j02_psss_$ck_L207_7",882,7471039032,8470565,1.0353803875410323
"gpu_rhf_j03_ppss_$ck_L331_13",882,6794262084,7703244,0.9415886705258029
"rimp2_b32_transpose_$ck_L1934_15_cce$noloop$form",11157,3550329692,318215,0.49202550229714737
"gpu_tdhf_apb_j02_psss_$ck_L190_7",64,2880399611,45006243,0.399182664250096
"gpu_rhf_j01_ssss_$ck_L74_1",882,2558044257,2900276,0.3545087695052176
"gpu_cphf_j03_ppss_$ck_L310_13",9,2545945153,282882794,0.3528320047426775
"Cijk_Alik_Bjlk_DB_MT64x16x8_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS0_FL0_GRVW2_GSU1_GSUASB_GLS1_ISA90a_IU1_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_LWPMn1_LDW0_MAC_MIAV0_MDA2_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR3_RK0_SIA3_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT2_16_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_4_1_WGM11",47905,2270803817,47402,0.3147013054013871
"rimp2_eng_head_$ck_L3294_23",1746,1927387671,1103887,0.2671086826336082
"Cijk_Alik_Bljk_DB_MT64x16x16_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS0_FL0_GRVW2_GSU1_GSUASB_GLS1_ISA90a_IU1_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_LWPMn1_LDW0_MAC_MIAV0_MDA2_NTC0_NTD0_NEPBS0_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR5_RK0_SIA3_SS1_SU32_SUM0_SUS128_SCIUI1_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT2_16_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_4_1_WGM5",837,1883725741,2250568,0.2610577564089479
"Cijk_Alik_Bljk_DB_MT128x128x16_MI16x16x4x1_SN_1LDSB1_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS1_FL0_GRVW2_GSU1_GSUASB_GLS0_ISA90a_IU1_K1_KLA_LBSPP128_LPA4_LPB4_LDL1_LRVW2_LWPMn1_LDW0_MAC_MIAV1_MDA2_NTC3_NTD3_NEPBS1_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR5_RK0_SIA3_SS1_SU32_SUM0_SUS256_SCIUI1_SPO1_SRVW0_SSO4_SVW2_SNLL0_TT2_128_TLDS1_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG64_4_1_WGM5",920,1690380001,1837369,0.23426277028276546
"gpu_cphf_j04_psps_$ck_L418_19",9,1612008713,179112079,0.22340161774508324
"gpu_tdhf_amb_j03_ppss_$ck_L311_13",65,1586294321,24404528,0.21983796655275173
"Cijk_Ailk_Bljk_DB_MT64x64x8_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS0_FL0_GRVW2_GSU1_GSUAMB_GLS1_ISA90a_IU1_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_LWPMn1_LDW0_MAC_MIAV0_MDA2_NTC0_NTD0_NEPBS4_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR3_RK0_SIA3_SS1_SU0_SUM0_SUS0_SCIUI1_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT2_32_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM11",493,1031942223,2093189,0.14301260295834234
"Cijk_Alik_Bljk_DB_MT128x128x16_MI16x16x4x1_SN_1LDSB1_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASGT_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DTVA0_DVO0_ETSP_EPS1_FL0_GRVW2_GSU1_GSUASB_GLS0_ISA90a_IU1_K1_KLA_LBSPP128_LPA4_LPB4_LDL1_LRVW2_LWPMn1_LDW0_MAC_MIAV1_MDA2_NTC3_NTD3_NEPBS1_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR5_RK0_SIA3_SS1_SU32_SUM0_SUS128_SCIUI1_SPO1_SRVW0_SSO4_SVW2_SNLL0_TT2_128_TLDS1_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG64_4_1_WGM11",76,592489820,7795918,0.08211071268911507
"rimp2_vdx_i32_cublas_$ck_L1051_1_cce$noloop$form",1746,551979215,316139,0.0764965155573952
"gpu_tdhf_amb_j02_psss_$ck_L189_7",65,461506048,7100093,0.06395821368140461
"gpu_cphf_j02_psss_$ck_L189_7",9,349546902,38838544,0.04844225887542214
"gpu_tdhf_apb_j01_ssss_$ck_L65_1",64,56706955,886046,0.00785878226478149
"gpu_tdhf_amb_j01_ssss_$ck_L65_1",65,54704541,841608,0.007581275993638028
"gpu_cphf_j01_ssss_$ck_L65_1",9,8060029,895558,0.0011170060702223297
